Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Name,Wochentag,Wochentag_Nummer,Monat,Quartal,Ist_Wochenende,Ist_Feiertag,Temperatur_Kategorie,Feiertagsnaehe,Umsatz_Trend_7_Tage
2015-12-28,5,249.831488819928,0.0,8.0,4.75,11.0,0.0,0,Monday,0,12,4,0,0,Kalt,0,217.87171443353986
2015-12-29,5,220.256783905333,0.0,7.0,5.125,11.0,0.0,0,Tuesday,1,12,4,0,0,Kalt,0,222.07437729547928
2015-12-30,5,364.25666963632,0.0,8.0,5.25,9.0,0.0,0,Wednesday,2,12,4,0,0,Kalt,0,248.6813489787674
2015-12-31,5,1869.93772343872,0.0,7.0,2.0,10.0,61.0,0,Thursday,3,12,4,0,0,Kalt,0,486.363557353759
2016-01-02,5,290.214474621251,0.0,8.0,0.0,16.0,10.0,0,Saturday,5,1,1,1,0,Kalt,0,496.4792403735428
2016-01-03,5,189.560768660027,0.0,7.0,-5.5,13.0,0.0,0,Sunday,6,1,1,1,0,Kalt,0,484.1934294757629
2016-01-04,5,190.248203249784,0.0,5.0,-6.0,15.0,10.0,0,Monday,0,1,1,0,0,Kalt,0,482.0437303330518
2016-01-05,5,241.35352574791,0.0,1.0,-3.625,14.0,5.0,0,Tuesday,1,1,1,0,0,Kalt,0,480.832592751335
2016-01-06,5,186.783766682371,0.0,0.0,-3.0,12.0,5.0,0,Wednesday,2,1,1,0,0,Kalt,0,476.05073314805475
2016-01-07,5,211.959267729194,0.0,7.0,-4.0,13.0,22.0,0,Thursday,3,1,1,0,0,Kalt,0,454.2939614470368
2016-01-08,5,193.938119400977,0.0,7.0,1.75,20.0,61.0,0,Friday,4,1,1,0,0,Kalt,0,214.865446584502
2016-01-09,5,276.715250071637,0.0,4.0,2.875,6.0,21.0,0,Saturday,5,1,1,1,0,Kalt,0,212.93698593455716
2016-01-10,5,121.493282473682,0.0,7.0,2.125,8.0,63.0,0,Sunday,6,1,1,1,0,Kalt,0,203.21305933650788
2016-01-11,5,189.559749547889,0.0,7.0,2.5,6.0,45.0,0,Monday,0,1,1,0,0,Kalt,0,203.11470880766572
2016-01-12,5,222.618083950592,0.0,7.0,4.0,8.0,63.0,0,Tuesday,1,1,1,0,0,Kalt,0,200.43821712233458
2016-01-13,5,216.772244614294,0.0,8.0,1.875,14.0,61.0,0,Wednesday,2,1,1,0,0,Kalt,0,204.72228539832358
2016-01-14,5,219.3059709318,0.0,6.0,1.75,6.0,10.0,0,Thursday,3,1,1,0,0,Kalt,0,205.7718144272673
2016-01-15,5,193.214277037618,0.0,7.0,2.125,12.0,10.0,0,Friday,4,1,1,0,0,Kalt,0,205.66840837535887
2016-01-16,5,274.890740672995,0.0,7.0,0.5,5.0,10.0,0,Saturday,5,1,1,1,0,Kalt,0,205.40776417555284
2016-01-17,5,299.770085809813,0.0,3.0,-1.375,9.0,0.0,0,Sunday,6,1,1,1,0,Kalt,0,230.8758789378573
2016-01-18,5,176.375194730937,0.0,6.0,-1.75,6.0,10.0,0,Monday,0,1,1,0,0,Kalt,0,228.9923711068641
2016-01-19,5,193.826948933223,0.0,7.0,-2.5,10.0,73.0,0,Tuesday,1,1,1,0,0,Kalt,0,224.87935181866857
2016-01-20,5,200.826111442389,0.0,7.0,-1.625,8.0,28.0,0,Wednesday,2,1,1,0,0,Kalt,0,222.6013327941107
2016-01-21,5,250.15344491956,0.0,4.0,-4.875,5.0,20.0,0,Thursday,3,1,1,0,0,Kalt,0,227.00811479236214
2016-01-22,5,248.098227157249,0.0,1.0,-3.0,7.0,10.0,0,Friday,4,1,1,0,0,Kalt,0,234.84867909516655
2016-01-23,5,229.906772887653,0.0,6.0,3.125,6.0,49.0,0,Saturday,5,1,1,1,0,Kalt,0,228.42239798297487
2016-01-24,5,265.946910450504,0.0,7.0,5.125,7.0,10.0,0,Sunday,6,1,1,1,0,Kalt,0,223.59051578878785
2016-01-25,5,205.155030201946,0.0,8.0,9.0,9.0,45.0,0,Monday,0,1,1,0,0,Kalt,0,227.70192085607485
2016-01-26,5,232.766301830989,0.0,7.0,7.875,9.0,0.0,0,Tuesday,1,1,1,0,0,Kalt,0,233.2646855557557
2016-01-27,5,219.991170296682,0.0,7.0,10.375,15.0,61.0,0,Wednesday,2,1,1,0,0,Mild,0,236.002551106369
2016-01-28,5,244.408812315202,0.0,5.0,6.75,16.0,21.0,0,Thursday,3,1,1,0,0,Kalt,0,235.18188930574644
2016-01-29,5,195.574412527158,0.0,7.0,8.125,17.0,61.0,0,Friday,4,1,1,0,0,Kalt,0,227.6784872157334
2016-01-30,5,239.078662887727,0.0,7.0,6.625,17.0,65.0,0,Saturday,5,1,1,1,0,Kalt,0,228.988757215744
2016-01-31,5,266.119925137902,0.0,6.0,4.125,13.0,61.0,0,Sunday,6,1,1,1,0,Kalt,0,229.013473599658
2016-02-01,5,241.753423222328,0.0,7.0,7.875,21.0,61.0,0,Monday,0,2,1,0,0,Kalt,0,234.24181545971257
2016-02-02,5,248.516273860935,0.0,6.0,7.5,20.0,61.0,0,Tuesday,1,2,1,0,0,Kalt,0,236.4918114639906
2016-02-03,5,325.507863771923,0.0,6.0,4.75,15.0,61.0,0,Wednesday,2,2,1,0,0,Kalt,0,251.56562481759644
2016-02-04,5,328.07660342003,0.0,5.0,4.25,12.0,22.0,0,Thursday,3,2,1,0,0,Kalt,0,263.5181664040004
2016-02-05,5,264.123167995632,0.0,7.0,4.5,10.0,61.0,0,Friday,4,2,1,0,0,Kalt,0,273.3108457566396
2016-02-06,5,288.583322605663,0.0,7.0,9.375,11.0,21.0,0,Saturday,5,2,1,1,0,Kalt,0,280.382940002059
2016-02-07,5,352.95522789217,0.0,6.0,9.75,12.0,21.0,0,Sunday,6,2,1,1,0,Kalt,0,292.7879832526687
2016-02-08,5,255.243360918052,0.0,7.0,8.5,16.0,63.0,0,Monday,0,2,1,0,0,Kalt,0,294.71511720920074
2016-02-09,5,297.961151843249,0.0,5.0,6.75,15.0,61.0,0,Tuesday,1,2,1,0,0,Kalt,0,301.7786712066741
2016-02-10,5,264.725463895975,0.0,7.0,3.75,9.0,61.0,0,Wednesday,2,2,1,0,0,Kalt,0,293.0954712243958
2016-02-11,5,238.742990743532,0.0,7.0,5.25,7.0,61.0,0,Thursday,3,2,1,0,0,Kalt,0,280.3335265563247
2016-02-12,5,248.745906434891,0.0,7.0,3.5,6.0,61.0,0,Friday,4,2,1,0,0,Kalt,0,278.1367749047903
2016-02-13,5,316.769995118842,0.0,6.0,2.0,8.0,20.0,0,Saturday,5,2,1,1,0,Kalt,0,282.16344240667297
2016-02-14,5,336.658840303804,0.0,8.0,2.875,20.0,61.0,0,Sunday,6,2,1,1,0,Kalt,0,279.8353870369064
2016-02-15,5,249.707515047971,0.0,8.0,0.75,14.0,0.0,0,Monday,0,2,1,0,0,Kalt,0,279.0445519126091
2016-02-16,5,306.515144107154,0.0,0.0,2.125,5.0,0.0,0,Tuesday,1,2,1,0,0,Kalt,0,280.26655080745275
2016-02-17,5,320.150911639512,0.0,1.0,1.75,10.0,0.0,0,Wednesday,2,2,1,0,0,Kalt,0,288.1844719136723
2016-02-18,5,290.788498756095,0.0,5.0,1.875,6.0,10.0,0,Thursday,3,2,1,0,0,Kalt,0,295.61954448689556
2016-02-19,5,294.632772928121,0.0,7.0,3.25,6.0,61.0,0,Friday,4,2,1,0,0,Kalt,0,302.1748111287856
2016-02-20,5,337.413464406758,0.0,7.0,6.0,12.0,61.0,0,Saturday,5,2,1,1,0,Kalt,0,305.1238781699164
2016-02-21,5,429.951884660272,0.0,7.0,6.875,12.0,61.0,0,Sunday,6,2,1,1,0,Kalt,0,318.45145593512615
2016-02-22,5,163.428117167892,0.0,6.0,5.875,15.0,61.0,0,Monday,0,2,1,0,0,Kalt,0,306.12582766654344
2016-02-23,5,161.605017964107,0.0,4.0,6.125,17.0,61.0,0,Tuesday,1,2,1,0,0,Kalt,0,285.4243810746796
2016-02-24,5,210.768634223775,0.0,3.0,4.0,15.0,61.0,0,Wednesday,2,2,1,0,0,Kalt,0,269.79834144386
2016-02-25,5,195.261407386158,0.0,6.0,3.5,10.0,53.0,0,Thursday,3,2,1,0,0,Kalt,0,256.1516141052976
2016-02-26,5,187.611048238849,0.0,6.0,3.625,8.0,0.0,0,Friday,4,2,1,0,0,Kalt,0,240.86279629254446
2016-02-27,5,256.025961748608,0.0,4.0,1.5,5.0,45.0,0,Saturday,5,2,1,1,0,Kalt,0,229.236010198523
2016-02-28,5,265.881917043649,0.0,1.0,3.5,6.0,0.0,0,Sunday,6,2,1,1,0,Kalt,0,205.79744339614828
2016-02-29,5,191.665015079148,0.0,7.0,2.125,10.0,0.0,0,Monday,0,2,1,0,0,Kalt,0,209.83128595489913
2016-03-01,5,180.928311589106,0.0,5.0,2.25,8.0,0.0,0,Tuesday,1,3,1,0,0,Kalt,0,212.59175647275612
2016-03-02,5,164.355534894709,0.0,7.0,5.0,16.0,63.0,0,Wednesday,2,3,1,0,0,Kalt,0,205.96131371146103
2016-03-03,5,154.985702571168,0.0,7.0,4.75,5.0,21.0,0,Thursday,3,3,1,0,0,Kalt,0,200.20764159503386
2016-03-04,5,189.909787668708,0.0,2.0,3.875,9.0,10.0,0,Friday,4,3,1,0,0,Kalt,0,200.53603294215654
2016-03-05,5,183.665499323068,0.0,8.0,3.25,5.0,61.0,0,Saturday,5,3,1,1,0,Kalt,0,190.19882402422226
2016-03-06,5,237.73551437776,0.0,7.0,4.5,11.0,10.0,0,Sunday,6,3,1,1,0,Kalt,0,186.17790935766672
2016-03-07,5,223.487676344186,0.0,6.0,4.75,10.0,20.0,0,Monday,0,3,1,0,0,Kalt,0,190.72400382410072
2016-03-08,5,254.230927805738,0.0,6.0,5.0,10.0,61.0,0,Tuesday,1,3,1,0,0,Kalt,0,201.19580614076244
2016-03-09,5,259.677695472758,0.0,0.0,6.75,9.0,5.0,0,Wednesday,2,3,1,0,0,Kalt,0,214.81325765191227
2016-03-10,5,229.760403843279,0.0,8.0,4.375,11.0,10.0,0,Thursday,3,3,1,0,0,Kalt,0,225.49535783364243
2016-03-11,5,240.691258075457,0.0,8.0,3.5,11.0,0.0,0,Friday,4,3,1,0,0,Kalt,0,232.74985360603515
2016-03-12,5,257.066009798004,0.0,8.0,2.75,7.0,0.0,0,Saturday,5,3,1,1,0,Kalt,0,243.23564081674027
2016-03-13,5,358.149041587833,0.0,8.0,0.875,8.0,10.0,0,Sunday,6,3,1,1,0,Kalt,0,260.43757327532217
2016-03-14,5,216.472813308732,0.0,8.0,5.0,8.0,10.0,0,Monday,0,3,1,0,0,Kalt,0,259.43544998454297
2016-03-15,5,277.612340356285,0.0,5.0,5.75,12.0,61.0,0,Tuesday,1,3,1,0,0,Kalt,0,262.7756517774783
2016-03-16,5,239.608116730981,0.0,1.0,6.375,11.0,0.0,0,Wednesday,2,3,1,0,0,Kalt,0,259.90856910008154
2016-03-17,5,259.197413669464,0.0,0.0,9.25,12.0,0.0,0,Thursday,3,3,1,0,0,Kalt,0,264.113856218108
2016-03-18,5,310.248622540004,0.0,8.0,5.375,9.0,21.0,0,Friday,4,3,1,0,0,Kalt,0,274.05062257018614
2016-03-19,5,319.459082188137,0.0,7.0,6.0,15.0,45.0,0,Saturday,5,3,1,1,0,Kalt,0,282.96391862591946
2016-03-20,5,351.534522494821,0.0,6.0,8.625,15.0,61.0,0,Sunday,6,3,1,1,0,Kalt,0,282.01898732691774
2016-03-21,5,279.296769510573,0.0,7.0,7.5,19.0,61.0,0,Monday,0,3,1,0,0,Kalt,0,290.993838212895
2016-03-22,5,269.214268402338,0.0,7.0,8.125,13.0,61.0,0,Tuesday,1,3,1,0,0,Kalt,0,289.7941136480454
2016-03-23,5,278.851630298633,0.0,1.0,9.125,13.0,0.0,0,Wednesday,2,3,1,0,0,Kalt,0,295.4003298719957
2016-03-26,5,481.654957864093,0.0,1.0,9.75,9.0,0.0,0,Saturday,5,3,1,1,0,Kalt,0,327.179979042657
2016-03-27,5,321.238551565509,0.0,7.0,8.625,12.0,61.0,0,Sunday,6,3,1,1,0,Kalt,0,328.74996890344346
2016-03-28,5,295.412643657617,0.0,6.0,11.625,18.0,61.0,0,Monday,0,3,1,0,0,Mild,0,325.31476339908346
2016-03-29,5,230.574162176282,0.0,6.0,10.0,13.0,21.0,0,Tuesday,1,3,1,0,0,Mild,0,308.03471192500643
2016-03-30,5,241.966349438166,0.0,5.0,8.5,15.0,61.0,0,Wednesday,2,3,1,0,0,Kalt,0,302.70179477180545
2016-03-31,5,239.635864704663,0.0,4.0,9.0,13.0,21.0,0,Thursday,3,3,1,0,0,Kalt,0,298.4763085292804
2016-04-01,5,288.46151804369,0.0,0.0,9.125,7.0,0.0,0,Friday,4,4,2,0,0,Kalt,0,299.8491496357171
2016-04-02,5,247.661267823671,0.0,3.0,12.75,8.0,0.0,0,Saturday,5,4,2,1,0,Mild,0,266.42147962994255
2016-04-03,5,234.641380413364,0.0,7.0,15.5,5.0,21.0,0,Sunday,6,4,2,1,0,Mild,0,254.05045517963615
2016-04-04,5,201.497255314954,0.0,6.0,17.375,6.0,21.0,0,Monday,0,4,2,0,0,Mild,0,240.63397113068427
2016-04-05,5,218.413027097897,0.0,7.0,10.0,7.0,61.0,0,Tuesday,1,4,2,0,0,Mild,0,238.8966661194864
2016-04-06,5,223.914811749007,0.0,6.0,11.125,12.0,61.0,0,Wednesday,2,4,2,0,0,Mild,0,236.31787502103515
2016-04-07,5,252.585105953365,0.0,6.0,8.625,13.0,21.0,0,Thursday,3,4,2,0,0,Kalt,0,238.16776662799256
2016-04-08,5,194.066874820885,0.0,6.0,9.0,9.0,63.0,0,Friday,4,4,2,0,0,Kalt,0,224.68281759616326
2016-04-09,5,234.167630912455,0.0,4.0,10.125,11.0,0.0,0,Saturday,5,4,2,1,0,Mild,0,222.7551551802753
2016-04-10,5,244.033068510366,0.0,7.0,10.875,13.0,0.0,0,Sunday,6,4,2,1,0,Mild,0,224.09682490841845
2016-04-11,5,200.384279419303,0.0,1.0,10.0,15.0,5.0,0,Monday,0,4,2,0,0,Mild,0,223.93782835189683
2016-04-12,5,192.217013566236,0.0,6.0,8.0,9.0,61.0,0,Tuesday,1,4,2,0,0,Kalt,0,220.19554070451673
2016-04-13,5,205.053912073887,0.0,5.0,9.75,11.0,10.0,0,Wednesday,2,4,2,0,0,Kalt,0,217.50112646521387
2016-04-14,5,203.526804979814,0.0,6.0,10.0,8.0,0.0,0,Thursday,3,4,2,0,0,Mild,0,210.49279775470657
2016-04-15,5,215.677749048544,0.0,7.0,10.625,8.0,61.0,0,Friday,4,4,2,0,0,Mild,0,213.580065501515
2016-04-16,5,266.268834875461,0.0,6.0,12.75,15.0,53.0,0,Saturday,5,4,2,1,0,Mild,0,218.16595178194441
2016-04-17,5,252.402052934785,0.0,4.0,9.875,19.0,21.0,0,Sunday,6,4,2,1,0,Kalt,0,219.36152098543283
2016-04-18,5,180.402133751967,0.0,7.0,9.625,16.0,21.0,0,Monday,0,4,2,0,0,Kalt,0,216.506928747242
2016-04-19,5,222.545920445252,0.0,5.0,9.5,23.0,21.0,0,Tuesday,1,4,2,0,0,Kalt,0,220.83962972995855
2016-04-20,5,218.70012017309,0.0,2.0,10.5,17.0,0.0,0,Wednesday,2,4,2,0,0,Mild,0,222.7890880298447
2016-04-21,5,235.198858641542,0.0,2.0,11.625,16.0,0.0,0,Thursday,3,4,2,0,0,Mild,0,227.31366712437725
2016-04-22,5,226.361072270193,0.0,5.0,10.5,12.0,0.0,0,Friday,4,4,2,0,0,Mild,0,228.8398561560414
2016-04-23,5,342.883589669836,0.0,3.0,8.875,17.0,21.0,0,Saturday,5,4,2,1,0,Kalt,0,239.78482112666643
2016-04-24,5,287.878130133696,0.0,4.0,5.75,10.0,21.0,0,Sunday,6,4,2,1,0,Kalt,0,244.8528321550823
2016-04-25,5,191.905007576654,0.0,8.0,4.625,10.0,61.0,0,Monday,0,4,2,0,0,Kalt,0,246.49609984432328
2016-04-26,5,231.386410915795,0.0,7.0,2.5,7.0,75.0,0,Tuesday,1,4,2,0,0,Kalt,0,247.75902705440083
2016-04-27,5,241.630584610239,0.0,7.0,4.875,8.0,61.0,0,Wednesday,2,4,2,0,0,Kalt,0,251.03480768827927
2016-04-28,5,233.867524957424,0.0,6.0,7.5,16.0,61.0,0,Thursday,3,4,2,0,0,Kalt,0,250.84461716197671
2016-04-29,5,293.074476816919,0.0,6.0,9.75,13.0,61.0,0,Friday,4,4,2,0,0,Kalt,0,260.3751035257947
2016-04-30,5,334.465117619,0.0,8.0,8.0,7.0,61.0,0,Saturday,5,4,2,1,0,Kalt,0,259.1724646613896
2016-05-01,5,378.369798483015,0.0,0.0,10.75,9.0,0.0,0,Sunday,6,5,2,1,0,Mild,0,272.09984585414946
2016-05-02,5,227.08493593719,0.0,1.0,17.875,6.0,0.0,0,Monday,0,5,2,0,0,Mild,0,277.12554990565457
2016-05-03,5,247.627437648159,0.0,6.0,11.375,15.0,61.0,0,Tuesday,1,5,2,0,0,Mild,0,279.44569658170656
2016-05-04,5,228.21188230052,0.0,1.0,12.375,10.0,0.0,0,Wednesday,2,5,2,0,0,Mild,0,277.52873910888957
2016-05-05,5,276.101540361524,0.0,0.0,15.125,13.0,0.0,0,Thursday,3,5,2,0,0,Mild,0,283.56216988090387
2016-05-06,5,263.896205618387,0.0,0.0,19.0,14.0,0.0,0,Friday,4,5,2,0,0,Mild,0,279.39384542397073
2016-05-07,5,283.861298918752,0.0,0.0,22.125,12.0,0.0,0,Saturday,5,5,2,1,0,Warm,0,272.16472846679244
2016-05-08,5,262.509023160781,0.0,0.0,21.375,17.0,0.0,0,Sunday,6,5,2,1,0,Warm,0,255.6131891350447
2016-05-09,5,274.784906816565,0.0,0.0,19.875,12.0,0.0,0,Monday,0,5,2,0,0,Mild,0,262.42747068924115
2016-05-10,5,187.104061213047,0.0,0.0,20.875,14.0,0.0,0,Tuesday,1,5,2,0,0,Warm,0,253.7812740556537
2016-05-11,5,223.186865619855,0.0,0.0,20.625,15.0,0.0,0,Wednesday,2,5,2,0,0,Warm,0,253.06341452984447
2016-05-12,5,261.231854050774,0.0,0.0,15.625,17.0,0.0,0,Thursday,3,5,2,0,0,Mild,0,250.9391736283087
2016-05-13,5,210.489080210568,0.0,2.0,17.5,16.0,65.0,0,Friday,4,5,2,0,0,Mild,0,243.30958428433456
2016-05-14,5,334.167716552479,0.0,7.0,10.0,14.0,21.0,0,Saturday,5,5,2,1,0,Mild,0,250.496215374867
2016-05-15,5,299.755271068588,0.0,6.0,9.75,12.0,61.0,0,Sunday,6,5,2,1,0,Kalt,0,255.81710793312513
2016-05-16,5,369.787407124008,0.0,5.0,11.25,16.0,0.0,0,Monday,0,5,2,0,0,Mild,0,269.3888936913313
2016-05-17,5,253.335093139795,0.0,7.0,10.75,15.0,21.0,0,Tuesday,1,5,2,0,0,Mild,0,278.8504696808667
2016-05-18,5,300.098419383684,0.0,5.0,16.75,7.0,0.0,0,Wednesday,2,5,2,0,0,Mild,0,289.83783450427086
2016-05-19,5,240.095760787002,0.0,2.0,19.5,10.0,0.0,0,Thursday,3,5,2,0,0,Mild,0,286.8183926094463
2016-05-20,5,293.444856789248,0.0,8.0,14.75,11.0,61.0,0,Friday,4,5,2,0,0,Mild,0,298.669217834972
2016-05-21,5,255.045369394965,0.0,6.0,19.375,9.0,21.0,0,Saturday,5,5,2,1,0,Mild,0,287.36602538389855
2016-05-22,5,296.041738757378,0.0,1.0,25.0,9.0,0.0,0,Sunday,6,5,2,1,0,Warm,0,286.83552076801146
2016-05-23,5,204.020005721102,0.0,7.0,15.5,8.0,21.0,0,Monday,0,5,2,0,0,Mild,0,263.15446342473916
2016-05-24,5,316.090690822768,0.0,8.0,14.25,10.0,21.0,0,Tuesday,1,5,2,0,0,Mild,0,272.119548808021
2016-05-25,5,273.926983634397,0.0,7.0,16.5,6.0,20.0,0,Wednesday,2,5,2,0,0,Mild,0,268.3807722724086
2016-05-26,5,306.994692520119,0.0,7.0,14.375,6.0,61.0,0,Thursday,3,5,2,0,0,Mild,0,277.93776251999674
2016-05-27,5,279.968902943668,0.0,4.0,15.875,9.0,61.0,0,Friday,4,5,2,0,0,Mild,0,276.01262625634246
2016-05-28,5,294.457886340941,0.0,2.0,18.625,11.0,0.0,0,Saturday,5,5,2,1,0,Mild,0,281.6429858200533
2016-05-29,5,277.89686472884,0.0,6.0,17.0,13.0,21.0,0,Sunday,6,5,2,1,0,Mild,0,279.05086095883354
2016-05-30,5,195.145975861705,0.0,4.0,20.25,17.0,0.0,0,Monday,0,5,2,0,0,Warm,0,277.78314240749114
2016-05-31,5,240.708335993542,0.0,1.0,20.625,13.0,0.0,0,Tuesday,1,5,2,0,0,Warm,0,267.0142345747446
2016-06-01,5,238.874878564477,0.0,4.0,21.75,16.0,0.0,0,Wednesday,2,6,2,0,0,Warm,0,262.0067909933274
2016-06-02,5,199.261549459602,0.0,1.0,21.5,13.0,0.0,0,Thursday,3,6,2,0,0,Warm,0,246.61634198468215
2016-06-03,5,238.069027357063,0.0,0.0,21.875,10.0,0.0,0,Friday,4,6,2,0,0,Warm,0,240.63064547230996
2016-06-04,5,271.288580060918,0.0,0.0,24.5,7.0,0.0,0,Saturday,5,6,2,1,0,Warm,0,237.32074457516387
2016-06-05,5,256.832310845058,0.0,0.0,25.25,9.0,0.0,0,Sunday,6,6,2,1,0,Warm,0,234.31152259176642
2016-06-06,5,216.759609655745,0.0,1.0,22.875,15.0,0.0,0,Monday,0,6,2,0,0,Warm,0,237.39918456234358
2016-06-07,5,217.129143633598,0.0,1.0,25.375,8.0,0.0,0,Tuesday,1,6,2,0,0,Warm,0,234.03072851092298
2016-06-08,5,262.71371647043,0.0,4.0,18.875,13.0,0.0,0,Wednesday,2,6,2,0,0,Mild,0,237.43627678320198
2016-06-09,5,249.999409610005,0.0,1.0,19.5,16.0,0.0,0,Thursday,3,6,2,0,0,Mild,0,244.6845425189738
2016-06-10,5,285.017546235919,0.0,3.0,18.125,13.0,0.0,0,Friday,4,6,2,0,0,Mild,0,251.39147378738184
2016-06-11,5,293.050249013025,0.0,0.0,17.375,12.0,0.0,0,Saturday,5,6,2,1,0,Mild,0,254.50028363768283
2016-06-12,5,314.20621685246,0.0,7.0,13.875,7.0,61.0,0,Sunday,6,6,2,1,0,Mild,0,262.6965559244546
2016-06-13,5,209.321894690829,0.0,7.0,15.25,11.0,63.0,0,Monday,0,6,2,0,0,Mild,0,261.6340252151809
2016-06-14,5,213.187533623518,0.0,7.0,16.5,8.0,61.0,0,Tuesday,1,6,2,0,0,Mild,0,261.0709380708837
2016-06-15,5,234.728412152859,0.0,6.0,18.25,8.0,95.0,0,Wednesday,2,6,2,0,0,Mild,0,257.07303745408785
2016-06-16,5,253.821100241294,0.0,6.0,18.25,7.0,63.0,0,Thursday,3,6,2,0,0,Mild,0,257.6189932585577
2016-06-17,5,251.67982231829,0.0,6.0,18.125,10.0,21.0,0,Friday,4,6,2,0,0,Mild,0,252.856461270325
2016-06-18,5,297.196176882937,1.0,6.0,18.0,12.0,21.0,0,Saturday,5,6,2,1,0,Mild,0,253.4487366803124
2016-06-19,5,258.683021783885,1.0,7.0,16.0,14.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,245.516851670516
2016-06-20,5,261.929083791593,1.0,4.0,20.875,10.0,61.0,0,Monday,0,6,2,0,0,Warm,0,253.03216439919655
2016-06-21,5,250.953444723129,1.0,4.0,19.875,9.0,0.0,0,Tuesday,1,6,2,0,0,Mild,0,258.4272945562838
2016-06-22,5,245.204941108968,1.0,5.0,22.125,9.0,61.0,0,Wednesday,2,6,2,0,0,Warm,0,259.9239415500137
2016-06-23,5,231.264672708937,1.0,5.0,27.875,8.0,0.0,0,Thursday,3,6,2,0,0,Warm,0,256.701594759677
2016-06-24,5,241.758175059788,1.0,5.0,24.125,9.0,0.0,0,Friday,4,6,2,0,0,Warm,0,255.28421657989097
2016-06-25,5,402.98066537422,1.0,7.0,18.25,14.0,95.0,0,Saturday,5,6,2,1,0,Mild,0,270.39628636436
2016-06-26,5,265.456146687391,1.0,5.0,19.25,11.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,271.36387563628944
2016-06-27,5,298.562972536535,0.0,7.0,19.375,10.0,61.0,0,Monday,0,6,2,0,0,Mild,0,276.5972883141383
2016-06-28,5,252.926576515592,0.0,4.0,18.375,11.0,21.0,0,Tuesday,1,6,2,0,0,Mild,0,276.8791642844902
2016-06-29,5,243.967227468166,0.0,5.0,18.75,9.0,21.0,0,Wednesday,2,6,2,0,0,Mild,0,276.7023480500899
2016-06-30,5,311.537619327288,0.0,7.0,18.25,9.0,61.0,0,Thursday,3,6,2,0,0,Mild,0,288.1699118527114
2016-07-01,5,232.632716648263,0.0,8.0,19.25,7.0,63.0,0,Friday,4,7,3,0,0,Mild,0,286.8662749367793
2016-07-02,5,321.441200567339,0.0,7.0,15.625,12.0,61.0,0,Saturday,5,7,3,1,0,Mild,0,275.2177799643677
2016-07-03,5,318.000500433358,0.0,4.0,17.125,12.0,61.0,0,Sunday,6,7,3,1,0,Mild,0,282.72411621379155
2016-07-04,5,240.331730033711,0.0,6.0,17.25,10.0,61.0,0,Monday,0,7,3,0,0,Mild,0,274.4053672848167
2016-07-05,5,259.847648449434,0.0,7.0,17.125,10.0,95.0,0,Tuesday,1,7,3,0,0,Mild,0,275.39409184679414
2016-07-06,5,319.444668795495,0.0,5.0,16.5,22.0,21.0,0,Wednesday,2,7,3,0,0,Mild,0,286.176583464984
2016-07-08,5,267.526274034685,0.0,6.0,19.125,8.0,63.0,0,Friday,4,7,3,0,0,Mild,0,279.88924842318363
2016-07-09,5,284.624833801229,0.0,5.0,19.125,12.0,0.0,0,Saturday,5,7,3,1,0,Mild,0,287.31669373075016
2016-07-10,5,245.910421326878,0.0,6.0,24.125,8.0,0.0,0,Sunday,6,7,3,1,0,Warm,0,276.5265824106843
2016-07-11,5,270.433745249298,0.0,6.0,20.0,13.0,21.0,0,Monday,0,7,3,0,0,Warm,0,269.7313316701043
2016-07-12,5,272.36578046547,0.0,4.0,19.125,14.0,95.0,0,Tuesday,1,7,3,0,0,Mild,0,274.307624588927
2016-07-13,5,290.707275954792,0.0,6.0,16.375,6.0,63.0,0,Wednesday,2,7,3,0,0,Mild,0,278.71614280397813
2016-07-14,5,247.413234215067,0.0,7.0,16.375,12.0,53.0,0,Thursday,3,7,3,0,0,Mild,0,268.425937863917
2016-07-15,5,245.296127530325,0.0,7.0,17.0,16.0,61.0,0,Friday,4,7,3,0,0,Mild,0,265.25020264900843
2016-07-16,5,341.719175136899,0.0,7.0,18.0,10.0,61.0,0,Saturday,5,7,3,1,0,Mild,0,273.40653712553274
2016-07-17,5,297.654915440869,0.0,7.0,17.25,9.0,61.0,0,Sunday,6,7,3,1,0,Mild,0,280.79860771324576
2016-07-19,5,302.794519563702,0.0,6.0,22.375,12.0,20.0,0,Tuesday,1,7,3,0,0,Warm,0,285.4215754724463
2016-07-20,5,252.185377063924,0.0,0.0,26.0,9.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,282.53866070079687
2016-07-21,5,225.139755159581,0.0,3.0,25.875,8.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,273.1718720157667
2016-07-22,5,244.492833798335,0.0,3.0,26.0,6.0,21.0,0,Friday,4,7,3,0,0,Warm,0,272.7546719562336
2016-07-23,5,305.545406478361,0.0,3.0,25.375,9.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,281.361711805953
2016-07-24,5,301.446918150668,0.0,0.0,25.25,10.0,0.0,0,Sunday,6,7,3,1,0,Warm,0,275.60853223649144
